order_id,customer_id,order_timestamp,order_date,city,customer_type,customer_tenure_days,previous_orders,prior_cancellations,email_verified,traffic_source,device_type,session_duration_minutes,pages_viewed,cart_items,product,category,quantity,unit_price,discount_percent,coupon_code,shipping_fee,delivery_distance_km,estimated_delivery_days,payment_method,gross_amount,discount_amount,total_amount,order_status,actual_delivery_days,customer_rating
106,12870,2025-07-29 05:48:03,2025-07-29,Benin City,New,54,1,0,True,Affiliate,Mobile,19.4,9,6,Dumbbell Set,Sports & Fitness,3,52400.0,10,MEGA30,1500.0,15.9,3,Bank Transfer,157200.0,15720.0,142980.0,Delivered,5.0,4.0
107,12529,2025-07-24 10:42:40,2025-07-24,Ilorin,VIP,309,29,5,True,Paid Search,Desktop,2.6,2,5,Power Bank,Electronics,3,21700.0,5,WEEKEND20,2200.0,30.9,3,Bank Transfer,65100.0,3255.0,64045.0,Cancelled,,
108,12344,2025-05-01 00:08:35,2025-05-01,Abuja,VIP,1198,10,0,False,Paid Search,Tablet,18.3,7,3,Dumbbell Set,Sports & Fitness,2,42300.0,25,SAVE5,2000.0,25.9,5,Card,84600.0,21150.0,65450.0,Cancelled,,
109,14684,2024-12-10 17:10:25,2024-12-10,Abuja,New,3,1,0,True,Organic,Desktop,36.6,8,5,Football,Sports & Fitness,2,12900.0,0,,1300.0,11.9,4,Card,25800.0,0.0,27100.0,Delivered,4.0,4.0
110,14652,2025-05-30 11:25:16,2025-05-30,Kano,Returning,90,9,2,True,Organic,Mobile,10.7,6,5,Power Bank,Electronics,3,20300.0,5,FLASH15,1900.0,25.4,3,Wallet,60900.0,3045.0,59755.0,Delivered,6.0,4.0
111,12047,2024-07-21 13:49:18,2024-07-21,Abuja,New,4,1,0,True,Organic,Desktop,29.5,9,4,Power Bank,Electronics,1,22400.0,0,,2500.0,38.5,5,Card,22400.0,0.0,24900.0,Delivered,6.0,4.0
112,14624,2025-07-24 17:06:35,2025-07-24,Port Harcourt,New,41,0,0,False,Email,Desktop,4.7,6,5,Body Lotion,Beauty & Personal Care,2,9600.0,20,SAVE5,1400.0,12.8,4,Bank Transfer,19200.0,3840.0,16760.0,Refunded,,
113,10413,2025-02-10 04:16:12,2025-02-10,Ibadan,New,57,1,0,True,Referral,Mobile,12.2,8,6,Water Bottle,Sports & Fitness,6,5900.0,0,,2100.0,29.7,3,Cash on Delivery,35400.0,0.0,37500.0,Delivered,4.0,3.0
114,11599,2024-12-01 11:13:05,2024-12-01,Lagos,Returning,529,4,0,True,Referral,Tablet,28.5,10,3,Sneakers,Fashion,1,36900.0,20,SAVE10,2200.0,25.9,5,Card,36900.0,7380.0,31720.0,Delivered,4.0,4.0
115,11510,2025-01-04 14:21:21,2025-01-04,Lagos,New,62,0,0,False,Referral,Mobile,12.8,6,4,Dumbbell Set,Sports & Fitness,3,54500.0,30,SAVE10,1800.0,15.8,2,Card,163500.0,49050.0,116250.0,Cancelled,,
116,13487,2025-02-19 17:59:43,2025-02-19,Abuja,New,69,0,0,True,Social Media,Desktop,10.8,7,2,Bluetooth Speaker,Electronics,2,28600.0,10,MEGA30,2100.0,29.6,5,Bank Transfer,57200.0,5720.0,53580.0,Cancelled,,
117,13030,2024-01-28 05:43:47,2024-01-28,Ibadan,Returning,139,10,0,False,Organic,Mobile,14.8,7,5,Wristwatch,Fashion,3,49100.0,15,WEEKEND20,1800.0,22.7,2,Wallet,147300.0,22095.0,127005.0,Delivered,1.0,5.0
118,12364,2024-04-12 04:35:54,2024-04-12,Lagos,Returning,453,6,1,True,Paid Search,Mobile,12.2,8,3,Resistance Bands,Sports & Fitness,2,9100.0,5,WEEKEND20,2100.0,22.9,4,Bank Transfer,18200.0,910.0,19390.0,Cancelled,,
119,11281,2024-06-28 10:43:17,2024-06-28,Lagos,New,23,1,0,True,Paid Search,Mobile,3.8,4,5,Sneakers,Fashion,2,33200.0,5,SAVE10,1500.0,10.5,3,Card,66400.0,3320.0,64580.0,Delivered,5.0,4.0
120,12535,2024-03-24 17:18:56,2024-03-24,Lagos,New,29,1,0,True,Organic,Mobile,9.0,7,6,Makeup Kit,Beauty & Personal Care,4,27500.0,0,,2100.0,24.3,4,Cash on Delivery,110000.0,0.0,112100.0,Cancelled,,
121,11345,2024-11-17 08:34:49,2024-11-17,Benin City,Returning,95,7,0,True,Organic,Desktop,10.6,6,2,Wireless Earbuds,Electronics,2,18700.0,15,FLASH15,1700.0,20.0,3,Card,37400.0,5610.0,33490.0,Delivered,3.0,4.0
122,12488,2025-05-03 14:27:40,2025-05-03,Enugu,Returning,721,7,0,True,Referral,Mobile,28.0,8,4,T-Shirt,Fashion,1,9900.0,10,FLASH15,2000.0,27.5,5,Wallet,9900.0,990.0,10910.0,Cancelled,,
123,11698,2025-04-23 09:17:59,2025-04-23,Enugu,New,3,1,0,True,Organic,Mobile,18.6,14,5,Water Bottle,Sports & Fitness,4,6500.0,15,FLASH15,2300.0,33.2,5,Wallet,26000.0,3900.0,24400.0,Delivered,7.0,5.0
124,14444,2024-12-10 08:54:42,2024-12-10,Benin City,New,90,1,0,True,Referral,Mobile,6.5,8,3,Wireless Earbuds,Electronics,3,21500.0,25,SAVE10,2100.0,29.5,4,Wallet,64500.0,16125.0,50475.0,Delivered,5.0,5.0
125,13731,2025-09-17 01:31:24,2025-09-17,Lagos,Returning,492,2,0,True,Email,Mobile,16.9,7,3,Makeup Kit,Beauty & Personal Care,2,26100.0,5,FLASH15,2100.0,23.1,3,Cash on Delivery,52200.0,2610.0,51690.0,Delivered,6.0,5.0
126,10877,2025-02-17 04:30:07,2025-02-17,Lagos,New,84,1,0,True,Paid Search,Desktop,9.6,7,6,Football,Sports & Fitness,3,9900.0,0,,2300.0,28.1,4,Card,29700.0,0.0,32000.0,Cancelled,,
127,14701,2024-02-27 21:26:21,2024-02-27,Port Harcourt,New,82,0,0,True,Referral,Mobile,25.9,5,6,Makeup Kit,Beauty & Personal Care,3,26600.0,0,,1500.0,15.0,3,Wallet,79800.0,0.0,81300.0,Delivered,2.0,4.0
128,13294,2025-07-13 05:08:23,2025-07-13,Port Harcourt,Returning,552,7,0,True,Organic,Mobile,11.7,8,4,Water Bottle,Sports & Fitness,1,7900.0,0,,1300.0,11.2,3,Wallet,7900.0,0.0,9200.0,Cancelled,,
129,11752,2025-02-24 00:47:35,2025-02-24,Kano,Returning,148,6,0,True,Referral,Mobile,9.6,9,3,Resistance Bands,Sports & Fitness,3,10600.0,0,,2000.0,26.1,4,Cash on Delivery,31800.0,0.0,33800.0,Delivered,6.0,5.0
130,12653,2025-04-08 23:29:52,2025-04-08,Lagos,Returning,809,4,0,True,Organic,Desktop,20.4,5,7,Laptop Stand,Electronics,4,26700.0,0,,2300.0,28.6,4,Bank Transfer,106800.0,0.0,109100.0,Delivered,7.0,4.0
131,10978,2025-02-17 06:54:34,2025-02-17,Ilorin,VIP,873,26,1,True,Organic,Mobile,4.1,10,4,Desk Lamp,Home & Kitchen,1,14700.0,0,,2100.0,29.8,5,Cash on Delivery,14700.0,0.0,16800.0,Cancelled,,
132,10235,2025-02-08 15:59:48,2025-02-08,Abuja,New,22,0,0,True,Email,Desktop,35.4,17,3,Wristwatch,Fashion,3,53000.0,20,FLASH15,1700.0,19.2,3,Card,159000.0,31800.0,128900.0,Delivered,2.0,4.0
133,12104,2024-03-07 04:53:50,2024-03-07,Ibadan,Returning,167,1,0,True,Social Media,Desktop,9.8,13,3,Skincare Set,Beauty & Personal Care,1,22400.0,10,FLASH15,1900.0,24.4,3,Wallet,22400.0,2240.0,22060.0,Cancelled,,
134,13911,2025-02-12 18:43:48,2025-02-12,Enugu,Returning,405,12,1,True,Social Media,Mobile,4.1,10,7,Skincare Set,Beauty & Personal Care,5,19200.0,15,SAVE5,2100.0,29.9,4,Card,96000.0,14400.0,83700.0,Delivered,6.0,4.0
135,11760,2025-08-04 01:56:48,2025-08-04,Port Harcourt,VIP,767,25,1,True,Organic,Mobile,20.7,11,5,Smart Watch,Electronics,3,47600.0,5,FLASH15,1700.0,19.6,3,Bank Transfer,142800.0,7140.0,137360.0,Delivered,2.0,5.0
136,11922,2024-08-10 04:30:01,2024-08-10,Kano,New,16,1,0,True,Organic,Mobile,18.5,9,4,Skincare Set,Beauty & Personal Care,1,24100.0,30,FLASH15,2100.0,28.8,4,Bank Transfer,24100.0,7230.0,18970.0,Delivered,6.0,4.0
137,14951,2025-03-16 16:11:38,2025-03-16,Kano,New,51,0,0,False,Email,Mobile,4.8,10,2,Hoodie,Fashion,1,22900.0,0,,1200.0,9.4,5,Card,22900.0,0.0,24100.0,Cancelled,,
138,14937,2024-01-23 12:40:05,2024-01-23,Benin City,New,22,1,0,False,Referral,Mobile,2.8,5,4,Desk Lamp,Home & Kitchen,1,15900.0,0,,1800.0,21.2,5,Bank Transfer,15900.0,0.0,17700.0,Delivered,6.0,5.0
139,12320,2024-09-11 00:31:33,2024-09-11,Benin City,Returning,176,6,0,True,Paid Search,Mobile,3.7,6,3,Wristwatch,Fashion,1,59700.0,10,MEGA30,2000.0,26.7,4,Bank Transfer,59700.0,5970.0,55730.0,Delivered,4.0,3.0
140,10221,2024-11-15 05:46:11,2024-11-15,Abuja,Returning,99,4,1,True,Social Media,Mobile,15.5,5,5,Hoodie,Fashion,5,29800.0,0,,1500.0,14.7,2,Wallet,149000.0,0.0,150500.0,Delivered,3.0,3.0
141,13397,2025-12-19 09:09:43,2025-12-19,Abuja,Returning,462,13,2,True,Referral,Mobile,7.1,5,4,Skincare Set,Beauty & Personal Care,4,24400.0,5,MEGA30,1900.0,24.4,5,Cash on Delivery,97600.0,4880.0,94620.0,Cancelled,,
142,13574,2024-06-05 20:40:24,2024-06-05,Benin City,New,49,0,0,False,Social Media,Mobile,21.6,8,2,Desk Lamp,Home & Kitchen,2,15200.0,10,SAVE5,2800.0,43.5,5,Bank Transfer,30400.0,3040.0,30160.0,Delivered,7.0,4.0
143,14569,2024-07-21 03:45:49,2024-07-21,Ibadan,Returning,528,11,1,True,Organic,Desktop,6.8,10,4,Yoga Mat,Sports & Fitness,4,15700.0,20,FLASH15,2600.0,40.4,5,Card,62800.0,12560.0,52840.0,Delivered,7.0,5.0
144,14741,2024-10-25 15:13:35,2024-10-25,Ibadan,Returning,335,8,1,True,Social Media,Mobile,9.0,3,6,Perfume,Beauty & Personal Care,4,34200.0,0,,1700.0,21.1,4,Bank Transfer,136800.0,0.0,138500.0,Cancelled,,
145,13146,2025-12-26 15:19:31,2025-12-26,Abuja,New,72,1,0,True,Organic,Mobile,14.1,4,1,Dumbbell Set,Sports & Fitness,1,41800.0,10,FLASH15,2300.0,32.9,4,Cash on Delivery,41800.0,4180.0,39920.0,Cancelled,,
146,10536,2025-09-15 20:06:11,2025-09-15,Lagos,New,89,1,0,True,Paid Search,Desktop,16.1,9,3,Perfume,Beauty & Personal Care,3,36800.0,0,,1500.0,10.8,2,Bank Transfer,110400.0,0.0,111900.0,Delivered,5.0,4.0
147,11247,2024-01-26 08:39:12,2024-01-26,Abuja,Returning,763,5,1,True,Social Media,Mobile,10.9,7,6,Resistance Bands,Sports & Fitness,4,9400.0,15,SAVE5,1700.0,20.8,5,Bank Transfer,37600.0,5640.0,33660.0,Delivered,5.0,4.0
148,13584,2024-06-20 00:14:03,2024-06-20,Ilorin,Returning,852,5,1,True,Social Media,Mobile,4.4,6,8,Wireless Earbuds,Electronics,7,18000.0,10,SAVE5,1900.0,25.0,3,Bank Transfer,126000.0,12600.0,115300.0,Refunded,,
149,13038,2025-08-23 15:27:22,2025-08-23,Lagos,New,75,1,0,True,Organic,Mobile,14.2,6,5,Blender,Home & Kitchen,3,31000.0,25,SAVE5,1800.0,17.1,3,Card,93000.0,23250.0,71550.0,Cancelled,,
150,12180,2024-02-12 14:51:47,2024-02-12,Lagos,Returning,648,12,0,True,Social Media,Desktop,15.5,6,3,Power Bank,Electronics,3,21400.0,20,SAVE5,1600.0,12.5,3,Bank Transfer,64200.0,12840.0,52960.0,Delivered,3.0,5.0
151,12010,2025-09-17 11:53:21,2025-09-17,Lagos,New,18,0,0,True,Referral,Mobile,12.5,7,3,Desk Lamp,Home & Kitchen,2,15900.0,0,,2500.0,31.3,4,Bank Transfer,31800.0,0.0,34300.0,Cancelled,,
152,13548,2024-07-24 16:35:56,2024-07-24,Port Harcourt,Returning,685,11,1,True,Paid Search,Desktop,19.2,10,8,Gym Bag,Sports & Fitness,5,24500.0,0,,1300.0,11.9,4,Card,122500.0,0.0,123800.0,Delivered,4.0,5.0
153,12112,2025-11-01 19:17:19,2025-11-01,Lagos,Returning,262,11,0,True,Referral,Mobile,6.6,8,2,Hair Dryer,Beauty & Personal Care,2,31000.0,15,FLASH15,2200.0,25.1,5,Cash on Delivery,62000.0,9300.0,54900.0,Cancelled,,
154,10774,2024-08-02 14:48:31,2024-08-02,Kano,Returning,548,9,0,True,Paid Search,Mobile,6.0,6,4,Desk Lamp,Home & Kitchen,3,14600.0,5,FLASH15,2200.0,30.2,3,Cash on Delivery,43800.0,2190.0,43810.0,Delivered,2.0,4.0
155,14897,2024-11-13 11:39:14,2024-11-13,Lagos,Returning,727,7,0,True,Social Media,Mobile,15.8,12,5,Perfume,Beauty & Personal Care,4,42300.0,10,SAVE10,2200.0,25.3,4,Card,169200.0,16920.0,154480.0,Cancelled,,
156,11747,2025-04-28 20:39:47,2025-04-28,Lagos,Returning,71,10,0,True,Referral,Mobile,34.3,9,6,Wireless Earbuds,Electronics,6,19300.0,20,SAVE5,1400.0,8.1,3,Bank Transfer,115800.0,23160.0,94040.0,Delivered,4.0,4.0
157,11393,2024-04-02 07:28:09,2024-04-02,Lagos,New,68,0,0,True,Paid Search,Mobile,12.1,10,2,Dumbbell Set,Sports & Fitness,1,45000.0,10,FLASH15,2100.0,24.1,4,Card,45000.0,4500.0,42600.0,Cancelled,,
158,10347,2025-02-11 04:34:18,2025-02-11,Lagos,Returning,493,11,0,False,Social Media,Mobile,3.2,6,2,Wireless Earbuds,Electronics,2,18000.0,10,WEEKEND20,1900.0,19.9,4,Card,36000.0,3600.0,34300.0,Delivered,5.0,4.0
159,12345,2025-01-04 03:59:30,2025-01-04,Benin City,New,34,0,0,True,Email,Mobile,15.2,10,4,Smart Watch,Electronics,2,44700.0,0,,1500.0,16.4,2,Bank Transfer,89400.0,0.0,90900.0,Cancelled,,
160,14932,2025-07-27 00:42:35,2025-07-27,Enugu,Returning,653,1,0,True,Social Media,Mobile,8.2,5,5,Smart Watch,Electronics,4,52100.0,15,SAVE10,2300.0,33.2,3,Wallet,208400.0,31260.0,179440.0,Delivered,5.0,5.0
161,10800,2025-12-29 03:41:57,2025-12-29,Kano,New,53,0,0,True,Referral,Mobile,27.5,12,5,Dumbbell Set,Sports & Fitness,2,49500.0,10,FLASH15,1900.0,24.8,5,Card,99000.0,9900.0,91000.0,Delivered,6.0,4.0
162,11224,2025-04-30 14:42:59,2025-04-30,Enugu,New,0,0,0,True,Organic,Mobile,7.3,6,7,Backpack,Fashion,5,32000.0,20,WEEKEND20,2000.0,25.8,6,Wallet,160000.0,32000.0,130000.0,Cancelled,,
163,10893,2024-10-26 02:46:00,2024-10-26,Lagos,New,33,1,0,False,Organic,Mobile,2.7,9,6,Blender,Home & Kitchen,4,35900.0,30,SAVE10,1100.0,1.0,3,Wallet,143600.0,43080.0,101620.0,Delivered,3.0,4.0
164,10471,2024-10-24 01:39:03,2024-10-24,Enugu,Returning,374,9,1,True,Social Media,Desktop,9.9,10,3,Running Shoes,Fashion,2,34000.0,15,WEEKEND20,1600.0,18.4,4,Card,68000.0,10200.0,59400.0,Delivered,7.0,4.0
165,13018,2024-11-01 12:40:05,2024-11-01,Port Harcourt,New,27,1,0,False,Referral,Mobile,17.4,9,4,Phone Charger,Electronics,4,11000.0,5,MEGA30,1700.0,20.8,4,Bank Transfer,44000.0,2200.0,43500.0,Delivered,7.0,3.0
166,11491,2025-08-18 01:10:24,2025-08-18,Kano,Returning,123,11,0,True,Organic,Mobile,5.3,2,4,Power Bank,Electronics,2,23700.0,5,FLASH15,1700.0,19.8,4,Bank Transfer,47400.0,2370.0,46730.0,Delivered,4.0,5.0
167,13756,2024-08-22 19:24:31,2024-08-22,Ibadan,Returning,345,10,0,True,Paid Search,Mobile,3.5,6,5,Smart Watch,Electronics,2,47500.0,25,MEGA30,1800.0,22.9,4,Bank Transfer,95000.0,23750.0,73050.0,Cancelled,,
168,12004,2024-05-02 01:22:22,2024-05-02,Abuja,Returning,516,12,3,True,Referral,Tablet,34.3,14,3,Desk Lamp,Home & Kitchen,3,18400.0,15,WEEKEND20,2000.0,26.0,4,Cash on Delivery,55200.0,8280.0,48920.0,Cancelled,,
169,13183,2024-09-01 08:48:32,2024-09-01,Lagos,New,74,0,0,False,Organic,Mobile,3.5,6,2,Laptop Stand,Electronics,2,37700.0,0,,2100.0,23.5,5,Bank Transfer,75400.0,0.0,77500.0,Cancelled,,
170,10447,2024-01-17 14:27:38,2024-01-17,Lagos,Returning,806,11,1,True,Organic,Mobile,32.9,13,5,Running Shoes,Fashion,2,32400.0,5,WEEKEND20,2900.0,40.1,5,Wallet,64800.0,3240.0,64460.0,Delivered,8.0,5.0
171,11647,2024-03-18 14:09:55,2024-03-18,Abuja,New,83,1,0,True,Organic,Desktop,9.8,9,3,Sneakers,Fashion,1,44000.0,0,,1600.0,18.6,3,Bank Transfer,44000.0,0.0,45600.0,Refunded,,
172,12071,2024-03-06 19:47:58,2024-03-06,Port Harcourt,Returning,307,2,0,True,Social Media,Mobile,20.5,7,4,Cookware Set,Home & Kitchen,3,63400.0,0,,2100.0,28.3,4,Bank Transfer,190200.0,0.0,192300.0,Delivered,4.0,4.0
173,10299,2025-07-18 00:06:55,2025-07-18,Ilorin,New,33,0,0,True,Affiliate,Desktop,15.9,8,4,Yoga Mat,Sports & Fitness,2,15700.0,15,SAVE5,2100.0,29.7,4,Card,31400.0,4710.0,28790.0,Cancelled,,
174,12097,2025-06-12 01:04:20,2025-06-12,Lagos,VIP,532,28,1,True,Organic,Mobile,56.9,13,5,Laptop Stand,Electronics,2,37100.0,0,,2100.0,24.1,2,Card,74200.0,0.0,76300.0,Cancelled,,
175,12352,2025-05-24 08:08:47,2025-05-24,Ibadan,New,37,1,0,True,Referral,Mobile,15.2,11,6,Air Fryer,Home & Kitchen,3,56900.0,5,FLASH15,1700.0,20.7,3,Card,170700.0,8535.0,163865.0,Cancelled,,
176,12020,2024-12-03 15:10:26,2024-12-03,Port Harcourt,Returning,317,1,0,True,Paid Search,Mobile,10.5,3,2,Phone Charger,Electronics,1,12100.0,0,,1600.0,17.3,4,Card,12100.0,0.0,13700.0,Delivered,4.0,5.0
177,12522,2025-06-08 04:04:27,2025-06-08,Lagos,New,58,0,0,True,Organic,Tablet,43.3,5,2,Resistance Bands,Sports & Fitness,1,8400.0,0,,1700.0,15.5,3,Bank Transfer,8400.0,0.0,10100.0,Delivered,5.0,4.0
178,13987,2024-04-27 21:21:07,2024-04-27,Abuja,Returning,899,4,0,True,Organic,Desktop,14.9,7,4,Football,Sports & Fitness,4,11500.0,10,FLASH15,900.0,3.1,3,Wallet,46000.0,4600.0,42300.0,Delivered,3.0,4.0
179,13854,2025-10-20 08:30:23,2025-10-20,Abuja,Returning,518,8,1,True,Social Media,Mobile,8.9,5,2,Phone Charger,Electronics,2,13200.0,5,WEEKEND20,1600.0,18.2,3,Cash on Delivery,26400.0,1320.0,26680.0,Delivered,2.0,4.0
180,10071,2025-01-01 06:19:45,2025-01-01,Port Harcourt,Returning,770,7,2,True,Paid Search,Mobile,17.9,8,5,Power Bank,Electronics,2,19800.0,10,SAVE10,2200.0,31.6,5,Cash on Delivery,39600.0,3960.0,37840.0,Delivered,5.0,4.0
181,13202,2025-11-16 17:10:24,2025-11-16,Lagos,New,46,0,0,True,Affiliate,Mobile,16.0,8,1,Power Bank,Electronics,1,21500.0,15,FLASH15,2200.0,24.8,5,Cash on Delivery,21500.0,3225.0,20475.0,Delivered,5.0,3.0
182,14521,2024-04-21 08:09:48,2024-04-21,Lagos,New,77,1,0,False,Paid Search,Tablet,13.8,7,7,Phone Charger,Electronics,4,10900.0,15,FLASH15,1500.0,10.3,3,Card,43600.0,6540.0,38560.0,Cancelled,,
183,14357,2024-12-29 13:09:31,2024-12-29,Lagos,VIP,260,24,0,True,Social Media,Tablet,18.4,8,7,Laptop Stand,Electronics,4,35800.0,5,FLASH15,1900.0,18.9,3,Card,143200.0,7160.0,137940.0,Delivered,5.0,4.0
184,11617,2025-05-24 00:14:40,2025-05-24,Benin City,New,3,0,0,True,Email,Mobile,10.6,7,5,Bluetooth Speaker,Electronics,2,29000.0,5,SAVE10,2400.0,35.2,6,Cash on Delivery,58000.0,2900.0,57500.0,Cancelled,,
185,13915,2024-12-28 07:15:36,2024-12-28,Benin City,Returning,510,9,0,True,Affiliate,Mobile,6.3,8,5,Bluetooth Speaker,Electronics,2,24600.0,0,,1400.0,12.4,3,Card,49200.0,0.0,50600.0,Delivered,5.0,3.0
186,14005,2024-11-22 03:21:56,2024-11-22,Lagos,Returning,758,4,1,True,Social Media,Mobile,7.8,8,5,Power Bank,Electronics,4,21300.0,0,,2000.0,22.1,5,Wallet,85200.0,0.0,87200.0,Cancelled,,
187,11830,2024-05-01 12:03:36,2024-05-01,Ibadan,New,84,1,0,True,Email,Mobile,13.6,12,6,Sneakers,Fashion,3,39300.0,20,FLASH15,1700.0,20.4,4,Wallet,117900.0,23580.0,96020.0,Delivered,6.0,4.0
188,14346,2024-10-05 12:38:10,2024-10-05,Enugu,Returning,447,14,1,True,Email,Mobile,,10,5,Running Shoes,Fashion,3,32400.0,20,SAVE10,1600.0,17.9,4,Card,97200.0,19440.0,79360.0,Refunded,,
189,13162,2024-06-23 12:54:55,2024-06-23,Lagos,Returning,368,6,1,True,Social Media,Desktop,9.3,9,1,Backpack,Fashion,1,33000.0,0,,1700.0,15.4,2,Wallet,33000.0,0.0,34700.0,Cancelled,,
190,13756,2024-08-08 09:43:40,2024-08-08,Lagos,Returning,289,12,0,True,Organic,Mobile,12.7,3,6,Football,Sports & Fitness,4,10900.0,10,WEEKEND20,1100.0,1.2,3,Card,43600.0,4360.0,40340.0,Delivered,6.0,3.0
191,13737,2025-05-14 18:50:39,2025-05-14,Lagos,Returning,796,13,0,True,Referral,Mobile,8.5,4,4,Backpack,Fashion,3,28800.0,0,,1700.0,13.9,3,Cash on Delivery,86400.0,0.0,88100.0,Refunded,,
192,13907,2025-04-05 17:40:39,2025-04-05,Lagos,New,44,0,0,True,Organic,Mobile,14.4,3,4,Sneakers,Fashion,4,45600.0,0,,1700.0,15.5,1,Card,182400.0,0.0,184100.0,Delivered,1.0,5.0
193,14785,2025-03-19 20:39:14,2025-03-19,Benin City,Returning,620,8,0,False,Social Media,Mobile,9.4,9,5,Yoga Mat,Sports & Fitness,2,16200.0,20,FLASH15,1400.0,13.3,3,Bank Transfer,32400.0,6480.0,27320.0,Cancelled,,
194,14288,2024-09-21 11:38:25,2024-09-21,Benin City,New,66,0,0,True,Social Media,Mobile,12.7,8,6,Sneakers,Fashion,4,36300.0,10,WEEKEND20,2100.0,28.2,2,Bank Transfer,145200.0,14520.0,132780.0,Cancelled,,
195,12112,2025-12-02 12:50:47,2025-12-02,Port Harcourt,Returning,238,14,0,True,Paid Search,Mobile,16.8,14,6,Power Bank,Electronics,5,21800.0,10,FLASH15,1600.0,18.8,4,Bank Transfer,109000.0,10900.0,99700.0,Delivered,3.0,5.0
196,12811,2024-03-05 01:43:48,2024-03-05,Abuja,New,49,0,0,False,Social Media,Mobile,12.5,5,6,Air Fryer,Home & Kitchen,3,67800.0,0,,2400.0,36.0,3,Wallet,203400.0,0.0,205800.0,Cancelled,,
197,13242,2024-09-07 10:24:44,2024-09-07,Benin City,Returning,128,8,0,False,Email,Mobile,6.9,7,6,Backpack,Fashion,4,32800.0,5,SAVE10,1700.0,19.6,3,Card,131200.0,6560.0,126340.0,Cancelled,,
198,14283,2024-03-27 06:17:43,2024-03-27,Lagos,New,1,0,0,False,Organic,Mobile,5.4,10,6,Blender,Home & Kitchen,3,28900.0,5,MEGA30,1700.0,14.6,5,Card,86700.0,4335.0,84065.0,Cancelled,,
199,11964,2024-09-04 18:25:48,2024-09-04,Lagos,Returning,349,3,0,False,Organic,Desktop,12.0,5,6,Electric Trimmer,Beauty & Personal Care,3,18800.0,15,SAVE5,2100.0,22.5,4,Card,56400.0,8460.0,50040.0,Delivered,4.0,5.0
200,11565,2025-12-04 03:31:56,2025-12-04,Lagos,Returning,771,11,1,True,Referral,Mobile,6.4,8,1,Storage Rack,Home & Kitchen,1,43900.0,15,FLASH15,1600.0,12.5,2,Bank Transfer,43900.0,6585.0,38915.0,Delivered,2.0,4.0
201,13690,2024-09-24 17:43:38,2024-09-24,Benin City,Returning,842,1,0,True,Email,Desktop,8.2,11,4,Electric Trimmer,Beauty & Personal Care,3,18100.0,5,MEGA30,2400.0,34.7,5,Card,54300.0,2715.0,53985.0,Delivered,4.0,5.0
202,14771,2025-10-26 04:08:21,2025-10-26,Kano,New,41,0,0,True,Affiliate,Desktop,9.2,15,5,Hoodie,Fashion,3,21300.0,20,MEGA30,2000.0,26.2,4,Wallet,63900.0,12780.0,53120.0,Cancelled,,
203,14560,2024-12-27 21:25:54,2024-12-27,Ibadan,Returning,100,11,0,True,Affiliate,Mobile,7.9,3,4,Laptop Stand,Electronics,2,33300.0,0,,1900.0,24.6,2,Bank Transfer,66600.0,0.0,68500.0,Delivered,3.0,4.0
204,10740,2025-05-26 11:39:42,2025-05-26,Kano,VIP,1460,26,1,True,Organic,Mobile,9.5,8,4,Running Shoes,Fashion,1,36200.0,0,,2000.0,27.6,5,Bank Transfer,36200.0,0.0,38200.0,Delivered,6.0,5.0
205,14597,2024-11-30 08:55:56,2024-11-30,Lagos,New,85,0,0,False,Organic,Mobile,29.4,6,3,Hoodie,Fashion,2,27300.0,0,,1900.0,18.7,3,Bank Transfer,54600.0,0.0,56500.0,Delivered,5.0,3.0
206,13946,2024-07-13 08:25:21,2024-07-13,Abuja,Returning,202,14,0,False,Email,Mobile,8.7,6,5,Electric Trimmer,Beauty & Personal Care,2,18000.0,15,WEEKEND20,1700.0,19.2,5,Cash on Delivery,36000.0,5400.0,32300.0,Delivered,4.0,4.0
207,10786,2025-07-12 15:38:28,2025-07-12,Benin City,New,71,1,0,True,Social Media,Mobile,2.1,4,2,Skincare Set,Beauty & Personal Care,1,21500.0,0,,2400.0,36.3,4,Card,21500.0,0.0,23900.0,Delivered,3.0,4.0
208,10033,2025-12-09 11:13:48,2025-12-09,Enugu,Returning,596,6,0,True,Paid Search,Desktop,9.7,5,3,T-Shirt,Fashion,2,9300.0,15,WEEKEND20,1400.0,12.5,3,Card,18600.0,2790.0,17210.0,Cancelled,,
209,11021,2024-07-11 15:16:48,2024-07-11,Port Harcourt,New,26,1,0,False,Organic,Mobile,20.9,10,4,Water Bottle,Sports & Fitness,4,6400.0,10,SAVE10,1200.0,8.9,3,Card,25600.0,2560.0,24240.0,Cancelled,,
210,14648,2025-07-23 06:24:20,2025-07-23,Lagos,New,20,0,0,True,Organic,Mobile,9.5,14,5,Running Shoes,Fashion,4,35200.0,20,MEGA30,1600.0,13.3,2,Bank Transfer,140800.0,28160.0,114240.0,Delivered,1.0,4.0
211,13775,2024-07-09 21:26:24,2024-07-09,Ilorin,Returning,838,11,0,True,Paid Search,Desktop,28.9,10,7,Gym Bag,Sports & Fitness,5,23300.0,10,FLASH15,2000.0,27.2,3,Card,116500.0,11650.0,106850.0,Delivered,5.0,5.0
